no_of_employees,prevailing_wage,unit_of_wage,company_age,wage_per_year,wage_employee_ratio,employees_growth_rate_ratio,wage_per_age_ratio,case_status_encoded,education_level_ordinal,establishment_period_ordinal,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,has_job_experience_encoded,requires_job_training_encoded,full_time_position_encoded,region_target_encoded,prevailing_wage_log,no_of_employees_log
7227.0,23195.31,Year,84.0,23195.31,3.21,86.04,276.13,1,3,5,0,0,1,0,0,0,1,0,1,0.62,10.051705382045876,8.885717651712119
73.0,51274.99,Year,21.0,51274.99,702.4,3.48,2441.67,0,3,2,0,1,0,0,0,0,0,0,0,0.76,10.844958387913746,4.30406509320417
2281.0,82369.06,Year,32.0,82369.06,36.11,71.28,2574.03,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.318965159948362,7.732807530422021
1779.0,40177.92,Year,13.0,40177.92,22.58,136.85,3090.61,1,4,1,0,0,0,1,0,0,1,0,1,0.63,10.601072869980683,7.484368643286131
524.0,63882.02,Year,20.0,63882.02,121.91,26.2,3194.1,1,2,2,0,1,0,0,0,0,1,0,0,0.63,11.064793223619848,6.263398262591624
5572.0,21556.66,Year,16.0,21556.66,3.87,348.25,1347.29,1,2,2,0,1,0,0,0,0,1,0,1,0.62,9.978440096510072,8.625688787569537
2450.0,54532.54,Year,92.5,54532.54,22.26,26.49,589.54,1,2,5,0,1,0,0,0,0,1,0,1,0.63,10.906552866699593,7.804251383528112
1827.0,138370.74,Year,40.0,138370.74,75.74,45.68,3459.27,0,3,3,0,1,0,0,0,0,0,0,1,0.63,11.837691883629184,7.510977752014095
4412.0,94810.41,Year,17.0,94810.41,21.49,259.53,5577.08,1,4,2,0,1,0,0,0,0,1,0,1,0.63,11.459634492341005,8.392310009269547
1582.0,185489.36,Year,21.0,185489.36,117.25,75.33,8832.83,1,4,2,0,0,0,1,0,0,1,0,1,0.7,12.130752800894,7.367077059881012
525.0,41442.51,Year,57.0,41442.51,78.94,9.21,727.06,0,2,4,0,0,1,0,0,0,1,0,1,0.62,10.632062444597176,6.26530121273771
850.0,102.21,Hour,18.0,212596.8,250.11,47.22,11810.93,0,1,2,0,1,0,0,0,0,1,0,1,0.7,4.627029520340985,6.7464121285733745
4465.0,59940.9,Year,18.0,59940.9,13.42,248.06,3330.05,1,2,2,0,0,0,1,0,0,1,0,1,0.63,11.001114355772945,8.404248432400102
2490.0,218315.56125000003,Year,55.0,218315.56125000003,87.68,45.27,3969.37,1,3,4,0,1,0,0,0,0,1,0,0,0.62,12.293696823781252,7.820439515262181
2963.0,96506.89,Year,26.0,96506.89,32.57,113.96,3711.8,1,2,3,0,0,1,0,0,0,0,1,1,0.62,11.477369683742022,7.994294986415977
3375.0,21681.15,Year,27.0,21681.15,6.42,125.0,803.01,1,3,3,0,0,0,1,0,0,1,0,1,0.62,9.984198498427228,8.124446855715847
1236.0,329.1874,Hour,92.5,684709.792,553.97,13.36,7402.27,0,1,5,0,0,0,0,0,1,0,0,1,0.7,5.79662719346532,7.1204443723924875
3735.0,102879.08,Year,92.5,102879.08,27.54,40.38,1112.21,1,2,5,0,1,0,0,0,0,1,0,1,0.63,11.54130959697423,8.225770799348734
554.0,129731.91,Year,50.0,129731.91,234.17,11.08,2594.64,1,2,4,0,1,0,0,0,0,1,1,1,0.7,11.773225369342672,6.318968113746434
4004.0,713.7807,Hour,47.0,1484663.8560000001,370.8,85.19,31588.59,0,2,4,0,0,0,1,0,0,0,0,1,0.7,6.570575772304414,8.29529885950246
168.0,144115.81,Year,24.0,144115.81,857.83,7.0,6004.83,0,1,3,0,1,0,0,0,0,1,0,1,0.63,11.878372491444676,5.1298987149230735
1072.0,15650.37,Week,29.0,813819.24,759.16,36.97,28062.73,0,2,3,0,0,0,0,1,0,1,0,1,0.76,9.658249837861351,6.9782137426306985
7227.0,56845.52,Year,92.5,56845.52,7.87,78.13,614.55,0,2,5,0,1,0,0,0,0,0,0,1,0.7,10.94809269220366,8.885717651712119
777.0,677.0829,Hour,27.0,1408332.432,1812.53,28.78,52160.46,0,2,3,0,0,0,1,0,0,1,0,1,0.7,6.517793717409733,6.656726524178391
3896.0,133619.95,Year,86.0,133619.95,34.3,45.3,1553.72,0,3,5,0,1,0,0,0,0,0,0,1,0.76,11.802754855283919,8.26796230533871
453.0,126813.75,Year,36.0,126813.75,279.94,12.58,3522.6,1,2,3,0,0,0,0,0,1,1,0,1,0.62,11.750474753592039,6.118097198041348
3360.0,16257.89,Year,26.0,16257.89,4.84,129.23,625.3,1,2,3,0,1,0,0,0,0,1,0,1,0.62,9.696333608383764,8.119993827725105
1454.0,3673.63,Year,15.0,3673.63,2.53,96.93,244.91,1,3,2,0,1,0,0,0,0,1,0,1,0.63,8.208935553028155,7.282761179605593
1717.0,109.06,Hour,56.0,226844.80000000002,132.12,30.66,4050.8,0,3,4,0,1,0,0,0,0,0,0,1,0.7,4.691898189497915,7.4489161025442
19.0,68072.95,Year,37.0,68072.95,3582.79,0.51,1839.81,0,2,3,0,1,0,0,0,0,0,0,1,0.7,11.128335203243505,2.995732273553991
1923.0,125865.48,Year,27.0,125865.48,65.45,71.22,4661.68,0,3,3,0,1,0,0,0,0,0,0,1,0.63,11.742968996574827,7.562161631225652
535.0,81888.1,Year,78.0,81888.1,153.06,6.86,1049.85,0,1,5,0,1,0,0,0,0,1,0,0,0.63,11.313108960138917,6.284134161070802
3817.0,79439.67,Year,25.0,79439.67,20.81,152.68,3177.59,1,2,3,0,1,0,0,0,0,1,0,1,0.63,11.282753144631876,8.247482004285693
3968.0,32361.59,Year,42.0,32361.59,8.16,94.48,770.51,1,2,3,0,1,0,0,0,0,1,0,0,0.7,10.384727504699596,8.286269452783065
4235.0,613.71,Year,12.0,613.71,0.14,352.92,51.14,1,2,1,0,0,1,0,0,0,1,0,1,0.62,6.419522503868781,8.351374706721296
1536.0,56493.1,Year,16.0,56493.1,36.78,96.0,3530.82,1,3,2,0,1,0,0,0,0,1,0,1,0.76,10.941873785782997,7.337587743538596
710.0,101498.84,Year,27.0,101498.84,142.96,26.3,3759.22,0,2,3,0,1,0,0,0,0,0,0,1,0.7,11.527802648827244,6.566672429803241
1827.0,122073.41,Year,92.5,122073.41,66.82,19.75,1319.71,1,3,5,0,1,0,0,0,0,1,0,0,0.63,11.71237786406519,7.510977752014095
438.0,22235.8,Year,34.0,22235.8,50.77,12.88,653.99,0,2,3,0,1,0,0,0,0,0,0,1,0.76,10.009458881609453,6.0844994130751715
4329.0,29814.74,Year,31.0,29814.74,6.89,139.65,961.77,1,4,3,0,1,0,0,0,0,1,0,1,0.63,10.302758181076452,8.373322820996535
2586.0,429.7443,Hour,92.5,893868.144,345.66,27.96,9663.44,0,1,5,0,1,0,0,0,0,1,0,1,0.62,6.063190380649692,7.8582541821860294
5232.0,148336.92,Year,14.0,148336.92,28.35,373.71,10595.49,0,3,2,0,1,0,0,0,0,0,0,1,0.7,11.907241451963223,8.562740006372207
3431.0,125406.43,Year,25.0,125406.43,36.55,137.24,5016.26,1,3,3,0,1,0,0,0,0,1,0,1,0.62,11.739315181783457,8.140898460607852
1672.0,799.1258,Hour,24.0,1662181.664,994.13,69.67,69257.57,0,1,3,0,0,0,1,0,0,0,0,1,0.63,6.683518380181337,7.422373700986824
3403.0,9277.64,Year,21.0,9277.64,2.73,162.05,441.79,0,3,2,0,1,0,0,0,0,0,0,0,0.63,9.13536248309306,8.132706489693264
7227.0,117379.51,Year,24.0,117379.51,16.24,301.12,4890.81,1,2,3,0,0,1,0,0,0,0,0,1,0.7,11.673167639627552,8.885717651712119
1505.0,115096.45,Year,28.0,115096.45,76.48,53.75,4110.59,0,3,3,0,1,0,0,0,0,0,0,1,0.63,11.653525751488887,7.317212408359839
2462.0,37000.62,Year,92.5,37000.62,15.03,26.62,400.01,1,2,5,0,1,0,0,0,0,1,0,1,0.63,10.518689948242725,7.809135398120538
3450.0,69429.68,Year,92.5,69429.68,20.12,37.3,750.59,0,2,5,0,1,0,0,0,0,0,0,1,0.62,11.148069720778034,8.146419323098003
3103.0,79697.43,Year,19.0,79697.43,25.68,163.32,4194.6,1,1,2,0,0,0,1,0,0,1,0,1,0.63,11.285992618336188,8.04044688130311
2658.0,92640.49,Year,17.0,92640.49,34.85,156.35,5449.44,1,2,2,0,1,0,0,0,0,1,0,1,0.63,11.436481582084717,7.88570539124302
3364.0,63845.2,Year,32.0,63845.2,18.98,105.12,1995.16,0,3,3,0,1,0,0,0,0,0,0,0,0.7,11.064216682440609,8.121183242078828
3089.0,87864.62,Year,18.0,87864.62,28.44,171.61,4881.37,1,2,2,0,0,0,1,0,0,1,0,1,0.76,11.383552499803114,8.035926369891792
1979.0,106885.13,Month,32.0,1282621.56,648.12,61.84,40081.92,1,2,3,0,1,0,0,0,0,1,0,1,0.63,11.57950998537311,7.590852123688581
2426.0,140821.26,Year,48.0,140821.26,58.05,50.54,2933.78,1,3,4,0,1,0,0,0,0,1,0,1,0.62,11.855246705625767,7.794411205726601
254.0,132646.71,Year,64.0,132646.71,522.23,3.97,2072.6,1,2,4,0,1,0,0,0,0,1,0,1,0.7,11.79544455714749,5.541263545158426
2626.0,112825.91,Year,14.0,112825.91,42.96,187.57,8058.99,1,2,2,0,1,0,0,0,0,1,0,1,0.7,11.633601290250976,7.87359778968554
1202.0,66388.1,Year,42.0,66388.1,55.23,28.62,1580.67,1,2,3,0,1,0,0,0,0,1,0,1,0.62,11.103273102535793,7.0925737159746784
190.0,120372.7,Year,13.0,120372.7,633.54,14.62,9259.44,1,2,1,0,0,1,0,0,0,1,1,0,0.63,11.698348041960461,5.25227342804663
106.0,133136.57,Year,21.0,133136.57,1256.01,5.05,6339.84,0,3,2,0,1,0,0,0,0,0,0,0,0.63,11.799130722467424,4.672828834461906
1572.0,111413.21,Year,27.0,111413.21,70.87,58.22,4126.42,0,2,3,0,1,0,0,0,0,0,1,1,0.7,11.62100118113268,7.360739903058278
141.0,59156.3,Year,34.0,59156.3,419.55,4.15,1739.89,1,4,3,0,0,1,0,0,0,0,1,1,0.62,10.987938372610605,4.955827057601261
3300.0,116801.81,Year,32.0,116801.81,35.39,103.12,3650.06,0,2,3,0,1,0,0,0,0,0,0,1,0.63,11.668233845831535,8.101980731853192
591.0,82045.13,Year,41.0,82045.13,138.82,14.41,2001.1,0,3,3,0,1,0,0,0,0,0,1,1,0.62,11.315024740704308,6.3835066348840055
1144.0,90816.73,Year,46.0,90816.73,79.39,24.87,1974.28,1,3,4,0,1,0,0,0,0,1,0,1,0.7,11.416598798718557,7.0431599159883405
310.0,94707.92,Year,40.0,94707.92,305.51,7.75,2367.7,1,3,3,0,0,1,0,0,0,0,1,1,0.62,11.458552908200923,5.739792912179234
2516.0,90149.76,Year,24.0,90149.76,35.83,104.83,3756.24,1,2,3,0,1,0,0,0,0,1,0,1,0.7,11.409227566398302,7.830822995135316
7227.0,59781.33,Year,16.0,59781.33,8.27,451.69,3736.33,0,1,2,0,0,1,0,0,0,0,0,1,0.7,10.998448683834,8.885717651712119
3868.0,52337.5,Year,32.0,52337.5,13.53,120.88,1635.55,1,3,3,0,0,0,1,0,0,1,0,1,0.63,10.865468410327399,8.260751354700513
5711.0,36421.78,Year,28.0,36421.78,6.38,203.96,1300.78,1,2,3,0,1,0,0,0,0,1,0,1,0.62,10.502922226332212,8.65032450401942
2560.0,18369.69,Year,17.0,18369.69,7.18,150.59,1080.57,1,2,2,0,0,1,0,0,0,0,0,1,0.62,9.818457302726552,7.848153086199526
3925.0,137673.07,Year,77.0,137673.07,35.08,50.97,1787.96,1,2,5,0,1,0,0,0,0,1,0,1,0.7,11.83263709551054,8.275376374836407
4133.0,481.5371,Hour,16.0,1001597.1680000001,242.34,258.31,62599.82,0,3,2,0,0,0,0,0,1,0,0,1,0.7,6.176983279152572,8.327000740241713
1709.0,962.7197,Hour,92.5,2002456.976,1171.71,18.48,21648.18,1,2,5,0,1,0,0,0,0,1,0,1,0.7,6.869762299854908,7.444248649496705
1132.0,42854.79,Year,25.0,42854.79,37.86,45.28,1714.19,1,2,3,0,1,0,0,0,0,1,0,1,0.76,10.665572703075965,7.0326242610280065
1527.0,150976.02,Year,12.0,150976.02,98.87,127.25,12581.34,0,3,1,0,1,0,0,0,0,0,0,1,0.7,11.924876295238724,7.331714969726466
1555.0,17412.32,Year,18.0,17412.32,11.2,86.39,967.35,1,2,2,0,1,0,0,0,0,1,0,1,0.7,9.764933280633338,7.349873704738337
399.0,122588.72,Year,92.5,122588.72,307.24,4.31,1325.28,0,2,5,0,0,0,0,0,1,1,1,1,0.7,11.716590291726103,5.991464547107982
1391.0,62700.13,Year,35.0,62700.13,45.08,39.74,1791.43,1,2,3,0,0,1,0,0,0,1,0,1,0.62,11.046118799984093,7.238496840894365
4106.0,98699.15,Year,15.0,98699.15,24.04,273.73,6579.94,1,2,2,0,1,0,0,0,0,1,0,1,0.63,11.49983161342907,8.320448113956559
3043.0,15830.18,Year,37.0,15830.18,5.2,82.24,427.84,1,3,3,1,0,0,0,0,0,1,0,1,0.62,9.669673523625319,8.020927718981577
2033.0,218315.56125000003,Year,23.0,218315.56125000003,107.39,88.39,9491.98,1,2,2,0,1,0,0,0,0,1,0,1,0.62,12.293696823781252,7.617759576608505
648.0,66451.62,Year,26.0,66451.62,102.55,24.92,2555.83,0,1,3,0,1,0,0,0,0,1,0,1,0.7,11.104229443076727,6.47543271670409
7227.0,105.96,Hour,79.0,220396.8,30.5,91.48,2789.83,1,1,5,0,0,0,0,0,1,1,0,1,0.63,4.663061664403869,8.885717651712119
741.0,82643.23,Year,28.0,82643.23,111.53,26.46,2951.54,1,4,3,0,1,0,0,0,0,1,1,1,0.7,11.322288188218485,6.60934924316738
2066.0,668.4393,Hour,20.0,1390353.744,672.97,103.3,69517.69,0,2,2,0,1,0,0,0,0,0,0,1,0.63,6.504945592120224,7.633853559681768
2114.0,29090.92,Year,13.0,29090.92,13.76,162.62,2237.76,0,2,1,0,1,0,0,0,0,0,0,1,0.7,10.278181376977468,7.656810091480378
4649.0,34490.17,Year,57.0,34490.17,7.42,81.56,605.09,1,2,4,0,1,0,0,0,0,1,0,1,0.63,10.448429634883656,8.444622498581403
264.0,203769.29,Year,42.0,203769.29,771.85,6.29,4851.65,1,3,3,0,0,0,0,1,0,1,0,1,0.7,12.224743701468354,5.579729825986222
840.0,564.7043,Hour,28.0,1174584.944,1398.32,30.0,41949.46,0,2,3,0,0,0,1,0,0,1,0,1,0.7,6.336302231312453,6.734591659972948
3239.0,65010.83,Year,34.0,65010.83,20.07,95.26,1912.08,1,3,3,0,0,0,1,0,0,1,0,1,0.63,11.082309150383589,8.083328608786376
3388.0,46519.52,Year,21.0,46519.52,13.73,161.33,2215.22,0,4,2,0,1,0,0,0,0,0,0,1,0.62,10.747627288436634,8.128290171607052
1512.0,52336.12,Year,21.0,52336.12,34.61,72.0,2492.2,1,3,2,0,0,0,1,0,0,1,0,0,0.7,10.865442042652333,7.321849713788356
7227.0,129114.16,Week,31.0,6713936.32,929.01,233.13,216578.59,0,3,3,0,0,0,1,0,0,0,0,1,0.62,11.768452253236788,8.885717651712119
2039.0,23778.25,Year,21.0,23778.25,11.66,97.1,1132.3,1,3,2,0,1,0,0,0,0,1,0,1,0.7,10.07652657628365,7.620705086838262
1890.0,68324.09,Year,31.0,68324.09,36.15,60.97,2204.0,0,2,3,0,1,0,0,0,0,0,0,1,0.7,11.132017692010171,7.544861068658458
2597.0,45509.25,Year,78.0,45509.25,17.52,33.29,583.45,1,2,5,0,0,1,0,0,0,1,0,1,0.63,10.725670880980363,7.862497197230545
2334.0,65561.76,Year,57.0,65561.76,28.09,40.95,1150.21,0,2,4,0,1,0,0,0,0,0,0,0,0.76,11.090747878135012,7.755767170102998
3869.0,106678.32,Year,10.0,106678.32,27.57,386.9,10667.83,1,3,1,0,1,0,0,0,0,1,0,1,0.7,11.577573230140453,8.261009786023827
3124.0,104481.04,Year,44.0,104481.04,33.44,71.0,2374.57,0,2,4,0,1,0,0,0,0,0,0,1,0.7,11.55676089851891,8.047189562170502
1388.0,14386.57,Year,24.0,14386.57,10.36,57.83,599.44,0,2,3,0,1,0,0,0,0,0,0,1,0.62,9.574050411496957,7.236339342754344
116.0,131.0796,Hour,69.0,272645.56799999997,2350.39,1.68,3951.39,0,3,4,0,1,0,0,0,0,0,0,1,0.62,4.875804772254399,4.762173934797756
3826.0,113405.09,Year,22.0,113405.09,29.64,173.91,5154.78,0,1,2,0,1,0,0,0,0,1,0,1,0.63,11.638721554630022,8.249836485425702
334.0,68337.5,Year,25.0,68337.5,204.6,13.36,2733.5,0,1,3,0,1,0,0,0,0,0,0,1,0.76,11.132213943203254,5.814130531825066
2380.0,171059.56,Year,28.0,171059.56,71.87,85.0,6109.27,0,3,3,0,1,0,0,0,0,0,1,1,0.63,12.049767078934575,7.7752758464868625
553.0,7948.62,Year,17.0,7948.62,14.37,32.53,467.57,1,3,2,0,1,0,0,0,0,1,0,1,0.63,8.980753607675114,6.317164686747284
877.0,21794.64,Year,16.0,21794.64,24.85,54.81,1362.16,1,3,2,0,1,0,0,0,0,1,0,1,0.7,9.98941934698618,6.777646593635117
4867.0,11315.49,Year,92.5,11315.49,2.32,52.62,122.33,0,1,5,0,0,1,0,0,0,1,0,1,0.7,9.333927862476873,8.490438454107418
7227.0,554.7338,Hour,46.0,1153846.304,159.66,157.11,25083.62,1,2,4,0,1,0,0,0,0,1,0,1,0.63,6.318488359042909,8.885717651712119
6292.0,20195.36,Year,24.0,20195.36,3.21,262.17,841.47,0,1,3,0,1,0,0,0,0,1,0,1,0.63,9.913208154033232,8.747193183526933
1318.0,570.926,Hour,10.0,1187526.08,901.01,131.8,118752.61,1,3,1,0,1,0,0,0,0,1,0,1,0.63,6.347259604059669,7.1846291527173145
3212.0,79349.43,Year,19.0,79349.43,24.7,169.05,4176.29,1,2,2,0,1,0,0,0,0,1,0,1,0.7,11.281616542563915,8.074960359115858
84.0,57467.1,Year,63.0,57467.1,684.13,1.33,912.18,0,3,4,0,0,0,1,0,0,0,0,1,0.76,10.958967889118439,4.442651256490317
2215.0,4048.25,Year,11.0,4048.25,1.83,201.36,368.02,1,4,1,0,1,0,0,0,0,1,0,1,0.7,8.30603996795358,7.703459047867175
5117.0,92963.56,Year,31.0,92963.56,18.17,165.06,2998.82,0,3,3,0,1,0,0,0,0,0,0,1,0.62,11.439962867393772,8.540519016719735
3281.0,1206.07,Year,12.0,1206.07,0.37,273.42,100.51,0,1,1,0,1,0,0,0,0,1,0,1,0.7,7.095122418720439,8.096208271650037
1600.0,66644.55,Year,92.5,66644.55,41.65,17.3,720.48,1,2,5,0,0,0,1,0,0,1,0,1,0.63,11.107128551820859,7.3783837129967145
7227.0,172382.79,Year,40.0,172382.79,23.85,180.68,4309.57,0,4,3,0,1,0,0,0,0,0,0,1,0.62,12.057472806242705,8.885717651712119
1685.0,109982.58,Year,48.0,109982.58,65.27,35.1,2291.3,1,2,4,0,1,0,0,0,0,1,1,1,0.62,11.608077268597345,7.430114138561801
985.0,68751.52,Year,18.0,68751.52,69.8,54.72,3819.53,1,3,2,0,1,0,0,0,0,1,0,1,0.63,11.138254124375324,6.893656354602635
2862.0,65646.87,Year,43.0,65646.87,22.94,66.56,1526.67,1,3,3,0,1,0,0,0,0,1,0,1,0.62,11.092045201518955,7.959625305098115
578.0,21882.5,Year,38.0,21882.5,37.86,15.21,575.86,1,2,3,0,1,0,0,0,0,1,1,1,0.63,9.993442509606593,6.361302477572996
3179.0,48965.5,Year,55.0,48965.5,15.4,57.8,890.28,1,1,4,0,0,0,0,0,1,1,0,1,0.62,10.798871247478232,8.064636475774222
7227.0,61970.98,Year,18.0,61970.98,8.57,401.5,3442.83,1,3,2,0,1,0,0,0,0,1,0,1,0.62,11.03442148993471,8.885717651712119
2567.0,139915.97,Year,22.0,139915.97,54.51,116.68,6359.82,1,3,2,0,1,0,0,0,0,1,0,1,0.62,11.848797307105023,7.850882664809852
5147.0,65281.24,Year,48.0,65281.24,12.68,107.23,1360.03,1,4,4,0,0,1,0,0,0,1,0,1,0.76,11.086459984555622,8.546363568716018
2462.0,92962.2,Year,14.0,92962.2,37.76,175.86,6640.16,1,3,2,0,1,0,0,0,0,1,0,1,0.7,11.439948237898644,7.809135398120538
4568.0,67072.82,Year,33.0,67072.82,14.68,138.42,2032.51,0,1,3,0,1,0,0,0,0,1,0,1,0.63,11.113534173833866,8.427049641563272
2147.0,172687.53,Week,9.0,8979751.56,4182.46,238.56,997750.17,1,2,1,0,0,1,0,0,0,1,0,1,0.63,12.05923905538997,7.672292455628756
1481.0,128782.21,Year,18.0,128782.21,86.96,82.28,7154.57,1,3,2,0,0,0,1,0,0,1,0,0,0.7,11.765877961994779,7.301147805856032
7227.0,72483.62,Year,16.0,72483.62,10.03,451.69,4530.23,1,3,2,0,1,0,0,0,0,1,1,1,0.63,11.191115884282022,8.885717651712119
3880.0,119173.69,Year,31.0,119173.69,30.71,125.16,3844.31,1,2,3,0,1,0,0,0,0,1,0,1,0.76,11.688337287774306,8.263848131368906
2940.0,68888.26,Year,18.0,68888.26,23.43,163.33,3827.13,0,2,2,0,1,0,0,0,0,0,1,1,0.63,11.140241050611127,7.9865049385539955
3178.0,139990.02,Year,32.0,139990.02,44.05,99.31,4374.69,0,3,3,0,1,0,0,0,0,0,0,1,0.62,11.849326413336208,8.064321960910803
2008.0,165421.04,Month,69.0,1985052.48,988.57,29.1,28768.88,0,3,4,0,1,0,0,0,0,0,0,1,0.62,12.016249260253096,7.605392364814935
2146.0,183721.46,Year,26.0,183721.46,85.61,82.54,7066.21,0,1,3,0,1,0,0,0,0,0,1,1,0.76,12.121176085283834,7.671826797878781
3597.0,7756.97,Year,92.5,7756.97,2.16,38.89,83.86,1,3,5,0,1,0,0,0,0,1,0,1,0.7,8.956347073008853,8.188133414510478
3592.0,84697.42,Year,92.5,84697.42,23.58,38.83,915.65,0,3,5,0,0,0,1,0,0,0,0,1,0.62,11.346840419727574,8.186742787113518
495.0,80525.73,Year,19.0,80525.73,162.68,26.05,4238.2,0,2,2,0,1,0,0,0,0,0,0,0,0.63,11.296332039665915,6.206575926724928
91.0,24605.99,Year,22.0,24605.99,270.4,4.14,1118.45,0,3,2,0,1,0,0,0,0,0,0,1,0.7,10.11074518821509,4.5217885770490405
1449.0,114871.08,Year,47.0,114871.08,79.28,30.83,2444.07,0,2,4,0,1,0,0,0,0,0,0,0,0.7,11.651565735027871,7.27931883541462
2683.0,81779.66,Year,15.0,81779.66,30.48,178.87,5451.98,1,3,2,0,1,0,0,0,0,1,0,1,0.7,11.311783836414271,7.895063498091573
627.0,94042.93,Year,92.5,94042.93,149.99,6.78,1016.68,1,4,5,0,0,1,0,0,0,1,0,1,0.63,11.451506659123126,6.4425401664681985
2351.0,42953.55,Year,26.0,42953.55,18.27,90.42,1652.06,0,2,3,0,1,0,0,0,0,0,1,1,0.7,10.667874578245854,7.763021309018518
1498.0,30103.71,Year,26.0,30103.71,20.1,57.62,1157.84,1,3,3,0,0,0,1,0,0,1,0,1,0.7,10.312403698955547,7.312553498102598
625.0,59624.93,Year,67.0,59624.93,95.4,9.33,889.92,0,2,4,0,1,0,0,0,0,0,0,1,0.63,10.99582905418576,6.439350371100098
4229.0,70746.04,Year,16.0,70746.04,16.73,264.31,4421.63,1,3,2,0,1,0,0,0,0,1,0,1,0.63,11.16685184220756,8.349957272040324
824.0,127862.13,Year,77.0,127862.13,155.17,10.7,1660.55,1,3,5,0,0,0,0,0,1,1,1,1,0.62,11.758707853027573,6.715383386334681
450.0,53252.5,Year,20.0,53252.5,118.34,22.5,2662.62,1,3,2,0,0,1,0,0,0,0,0,1,0.7,10.88280003082644,6.111467339502679
1992.0,42517.25,Year,14.0,42517.25,21.34,142.29,3036.95,0,1,2,0,1,0,0,0,0,1,0,1,0.62,10.657665154917488,7.597396320212795
6081.0,186386.28,Year,16.0,186386.28,30.65,380.06,11649.14,1,2,2,1,0,0,0,0,0,1,0,1,0.63,12.135576573374422,8.71308886823731
122.0,82379.06,Week,21.0,4283711.12,35112.39,5.81,203986.24,1,2,2,0,1,0,0,0,0,1,0,1,0.7,11.319086557388433,4.812184355372417
1856.0,13069.82,Year,92.5,13069.82,7.04,20.06,141.3,1,3,5,0,1,0,0,0,0,1,0,1,0.7,9.478061034526494,7.526717561352706
7227.0,98713.68,Year,11.0,98713.68,13.66,657.0,8973.97,0,2,1,0,0,0,1,0,0,0,0,1,0.63,11.499978817640935,8.885717651712119
1871.0,54505.6,Year,41.0,54505.6,29.13,45.63,1329.4,1,3,3,0,1,0,0,0,0,1,0,1,0.62,10.906058727666258,7.534762657037537
2519.0,131136.69,Year,24.0,131136.69,52.06,104.96,5464.03,1,2,3,0,0,1,0,0,0,1,0,1,0.62,11.783995493297759,7.832014180505469
5040.0,45422.51,Year,20.0,45422.51,9.01,252.0,2271.13,0,3,2,0,1,0,0,0,0,0,0,0,0.7,10.723763076131782,8.525359754082631
2028.0,157193.23,Year,92.5,157193.23,77.51,21.92,1699.39,1,4,5,0,1,0,0,0,0,1,0,0,0.62,11.96523109189211,7.615298339825815
586.0,1926.32,Year,33.0,1926.32,3.29,17.76,58.37,1,3,3,0,1,0,0,0,0,1,0,1,0.63,7.563366726012978,6.375024819828097
2904.0,40999.3,Year,15.0,40999.3,14.12,193.6,2733.29,1,3,2,0,1,0,0,0,0,1,0,1,0.62,10.621310272369964,7.974188669286011
3774.0,123773.37,Year,36.0,123773.37,32.8,104.83,3438.15,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.726207511086155,8.236155661683124
3305.0,104810.5,Year,29.0,104810.5,31.71,113.97,3614.16,0,2,3,0,1,0,0,0,0,0,0,1,0.63,11.559909236690007,8.10349427838097
1638.0,327.9435,Hour,34.0,682122.48,416.44,48.18,20062.43,1,4,3,0,0,0,1,0,0,1,0,1,0.63,5.792841337448797,7.40184157874383
3581.0,179303.8,Year,29.0,179303.8,50.07,123.48,6182.89,0,2,3,0,1,0,0,0,0,0,0,0,0.7,12.09683685289904,8.183676582620658
3176.0,50124.54,Year,48.0,50124.54,15.78,66.17,1044.26,0,3,4,0,1,0,0,0,0,0,0,1,0.7,10.822265987509404,8.063692634269517
1245.0,131510.83,Year,42.0,131510.83,105.63,29.64,3131.21,0,3,3,0,1,0,0,0,0,0,0,0,0.63,11.786844484623218,7.1276936993473985
475.0,28850.75,Year,11.0,28850.75,60.74,43.18,2622.8,1,3,1,0,1,0,0,0,0,1,0,1,0.76,10.269891268132136,6.16541785423142
4138.0,49518.65,Year,74.0,49518.65,11.97,55.92,669.17,1,2,4,0,0,1,0,0,0,1,0,0,0.76,10.81010464527443,8.328209491748732
4881.0,55681.31,Year,92.5,55681.31,11.41,52.77,601.96,1,2,5,0,0,1,0,0,0,1,0,1,0.7,10.92739982203039,8.493310250952906
2659.0,13588.51,Year,57.0,13588.51,5.11,46.65,238.39,0,1,4,0,0,1,0,0,0,1,1,1,0.76,9.516979861693581,7.886081401775745
2008.0,168064.4,Year,25.0,168064.4,83.7,80.32,6722.58,1,3,3,0,1,0,0,0,0,1,0,0,0.7,12.032102518265278,7.605392364814935
3856.0,48015.67,Year,21.0,48015.67,12.45,183.62,2286.46,0,4,2,0,0,0,1,0,0,0,0,0,0.63,10.779282694947435,8.257644958208228
834.0,151599.84,Year,38.0,151599.84,181.77,21.95,3989.47,1,3,3,0,1,0,0,0,0,1,0,0,0.63,11.928999696780881,6.727431724850855
3826.0,43516.43,Year,15.0,43516.43,11.37,255.07,2901.1,1,2,2,0,1,0,0,0,0,1,0,0,0.7,10.680893846915078,8.249836485425702
